,group,names,scores,logfoldchanges,pvals,pvals_adj
72,7,KLRB1,32.027237,5.744962,4.555600060766103e-225,2.327607924380761e-221
73,7,AREG,27.877407,4.366349,5.0139427054613985e-171,1.921342844732808e-167
74,7,GNLY,26.681862,5.7445064,7.64330221117855e-157,2.3431307258588962e-153
75,7,CD7,25.947153,3.9538727,1.9579183635614983e-148,5.001828779445107e-145
76,7,CTSW,25.467443,4.0906825,4.524867446899687e-143,9.908166889439772e-140
77,7,TRDC,24.776981,6.8720775,1.5876659613361263e-135,3.0419679819200186e-132
78,7,SRGN,24.27872,2.2968256,3.2898790050263113e-130,5.603029487671478e-127
79,7,BTG1,22.842028,1.8410019,1.7539673707203783e-115,2.688481185840196e-112
80,8,MZB1,16.881569,5.9787407,6.148801527262957e-64,9.424882980988662e-60
81,8,JCHAIN,16.396385,6.8500156,2.029590563922524e-60,7.21945705728982e-57
82,8,DERL3,14.931758,4.717512,2.0479376274085838e-50,9.512359985732961e-48
83,8,SSR4,14.550882,2.4716573,5.765449238512042e-48,2.055181533207269e-45
84,8,IGHG3,14.13246,5.3370414,2.396256143442641e-45,7.34596283333776e-43
85,8,XBP1,14.024443,3.3866627,1.1047698212257527e-44,3.1950777018393086e-42
86,8,IGHG1,12.9906225,4.831372,1.3829678960759676e-38,2.9038536864455387e-36
87,8,FKBP11,12.347994,3.2945051,4.994156347112894e-35,9.568803561068305e-33
88,8,CD79A,11.868873,4.0707226,1.7176632254586067e-32,2.925371324425503e-30
89,8,IGLC2,11.785306,5.6883006,4.6472951957049203e-32,7.827883599974178e-30
90,9,IGFBP7,47.626114,5.690358,0.0,0.0
91,9,RGS5_ENSG00000143248,41.80727,7.106055,0.0,0.0
92,9,NDUFA4L2,41.03643,4.8735027,0.0,0.0
93,9,BGN,39.50288,3.8310826,0.0,0.0
94,9,CALD1,39.293865,3.650571,0.0,0.0
95,9,SPARCL1,38.847855,4.1749454,0.0,0.0
96,9,THY1,38.74749,4.1765413,0.0,0.0
97,9,LHFPL6,38.26162,5.3924923,0.0,0.0
98,9,COL4A1,38.188663,4.2332864,0.0,0.0
99,9,COL4A2,38.151115,4.1349306,0.0,0.0
100,10,HLA-DPA1,62.57022,3.784627,0.0,0.0
101,10,HLA-DRB1,61.808872,3.5965068,0.0,0.0
102,10,TYROBP,61.54624,3.9200497,0.0,0.0
103,10,CD74,60.339867,3.1758986,0.0,0.0
104,10,HLA-DRA,58.88663,3.3064008,0.0,0.0
105,10,HLA-DRB5,56.908604,3.4284759,0.0,0.0
106,10,HLA-DPB1,55.41493,3.091906,0.0,0.0
107,10,HLA-DQA1,53.39851,3.4728339,0.0,0.0
108,10,FTL,52.340023,1.681364,0.0,0.0
109,10,SAT1,51.99114,2.4075367,0.0,0.0
110,11,CD79A,33.406136,6.5717835,1.1167329145414128e-244,1.7117282114090776e-240
111,11,CD37,29.657682,3.3795033,2.6999279638291804e-193,2.0692247914786842e-189
112,11,CD74,27.630402,2.5432496,4.800494054941526e-168,2.4527324291381236e-164
113,11,RPL21,25.300135,1.2527552,3.1832949745580514e-141,9.758709074005163e-138
114,11,RPL13A,25.280735,0.75442386,5.203356764395648e-141,1.329284208077608e-137
