names,logfoldchanges,pvals_adj,leiden_cluster,rank
AFAP1L1,5.977521,0.02717298775327895,16,6
KLRB1,1.101388,0.018697809244923952,16,7
C19orf84,1.0541041,0.018165332840722304,16,8
BX284668.2,1.0090245,0.018000766974601567,16,9
AC011405.1,1.2065698,0.017163443322949976,16,10
ADAMTS4,6.3319135,0.04824711228155772,17,1
WDFY3-AS1,1.1035702,0.03166851612733277,17,2
AC010547.1,1.0549902,0.03154606316619617,17,3
C14orf39,6.5596867,0.04092793943626741,17,4
KLRB1,1.0926743,0.02458921514797514,17,5
C19orf84,1.0459138,0.02382895444840812,17,6
AC011405.1,1.1966261,0.022255456562811263,17,7
DKK2,1.043581,0.022095672175341266,17,8
C1orf141,1.0399276,0.020546522037664224,17,9
GLYATL1,1.0680158,0.02046042255344394,17,10
WDFY3-AS1,1.0983377,0.023696171189985644,18,1
AC010547.1,1.0500807,0.02357108365614486,18,2
KCNV1,1.114509,0.02337442426521203,18,3
AC108057.1,1.0867654,0.023173789810546828,18,4
KLRB1,1.0875151,0.017899123659236675,18,5
AC025171.4,1.0062454,0.01564821790232572,18,6
GLYATL1,1.0630152,0.014652619823403719,18,7
OCM,1.1084778,0.014652619823403719,18,8
AC097358.2,1.1120279,0.014285896810865428,18,9
GNG3,1.0393633,0.014226617375711055,18,10
OTOS,1.0652682,0.04418180162081969,2,1
LINC01309,3.6775568,0.042898553032978785,2,2
GCNT3,2.4053283,0.0413312156941213,2,3
COL11A2,2.1062608,0.03888488954835833,2,4
GJA4,3.685777,0.037686248155563304,2,5
PIK3CD-AS2,3.464878,0.030480906810126912,2,6
HIST1H3G,4.501924,0.029130376472145263,2,7
CALB1,2.3788204,0.02840489702705643,2,8
AL137077.2,3.347092,0.02784642209309888,2,9
BX469938.1,1.0888114,0.027537379351439965,2,10
AC116366.1,1.6879745,0.04620982160584398,3,1
AIF1,2.4326968,0.042658972071961974,3,2
OTOS,1.0638586,0.04070406834806706,3,3
AL033523.1,8.730408,0.039766306201748994,3,4
IL1B,2.6544435,0.03589567584379825,3,5
C18orf63,3.3157747,0.03468592815489312,3,6
AC084855.1,2.4788654,0.03123617954346719,3,7
NEFL,5.087155,0.03046094756351481,3,8
MYH15,3.7742012,0.02992032315509957,3,9
AL137077.2,3.327663,0.02707924770391637,3,10
AL137077.2,3.1620576,0.048495060755136626,4,1
ANGPTL1,2.5854301,0.046223699484003254,4,2
DLL4,2.5230436,0.04415704628828846,4,3
AC016773.1,2.4254806,0.038244911776640016,4,4
OTUD6A,1.6024079,0.036345882631901666,4,5
AC016074.2,1.4719748,0.03544291078299166,4,6
LINC01118,2.1420338,0.03522584657748889,4,7
MSMP,3.0488653,0.03478742969665442,4,8
EIF2AK3-DT,2.8662705,0.034488889595279244,4,9
ACSM3,3.463919,0.027043486115615793,4,10
LRATD1,4.581748,0.049031966012413504,5,1
HBA2,2.9142606,0.04455012903386464,5,2
NR0B1,4.9661674,0.04341487222944638,5,3
DNAH7,3.6260786,0.04180497980385844,5,4
PLCL1,3.4910183,0.038122231344811075,5,5
FBXW12,2.0913608,0.03529325454901541,5,6
TKTL1,3.9299655,0.033754964941573116,5,7
TNFSF9,13.552492,0.03255463926619015,5,8
LINC00567,1.079016,0.03071450124144762,5,9
SLC6A19,1.1015342,0.030711127494182203,5,10
GMFG,2.0302882,0.04922380137384977,6,1
GHR,5.0367923,0.044347415115290924,6,2
SOX7,5.594213,0.03647765890866257,6,3
LINC01554,2.5456994,0.03456357434999926,6,4
LSMEM1,4.244447,0.03254844588918724,6,5
LINC00567,1.0486772,0.03045392634102715,6,6
CTAG2,2.7150733,0.0305235563302331,6,7
HIST1H3G,3.2508752,0.030450303690556072,6,8
TESMIN,6.7398567,0.029710456156291958,6,9
SYCE3,5.725806,0.028993246993009487,6,10
C1orf229,2.0818584,0.03524911073101212,7,1
LINC00567,1.046973,0.03231008444944029,7,2
JPH2,2.9099975,0.032734828299087936,7,3
TEX101,3.0316594,0.03278706040017434,7,4
SCGB3A2,4.0352287,0.03107738005510871,7,5
PAGE5,3.9447336,0.031051045056951818,7,6
SHD,4.272067,0.030696350410134413,7,7
PECR,3.0132732,0.03065036679918823,7,8
LINC02805,1.0337353,0.026584008989220198,7,9
AC097532.3,1.0209705,0.023654630407791186,7,10
CLEC14A,3.2429695,0.049606376169143526,8,1
CFD,4.2562757,0.03662981328741128,8,2
LINC00567,1.0440043,0.033918023338525644,8,3
SLC6A19,1.0654871,0.033909915528462585,8,4
LINC00624,3.9086847,0.03366480200015371,8,5
OXT,3.50833,0.03306939289275699,8,6
LINC02805,1.0308201,0.027718782047282925,8,7
AC097532.3,1.0181048,0.02455446458088105,8,8
AC024588.1,4.6018953,0.023716948894670405,8,9
PRSS2,1.2713771,0.02240048429235773,8,10
PDK4,3.602143,0.04264703540512796,9,1
FAM167A-AS1,5.0095115,0.0354001235845801,9,2
TM4SF18,2.488917,0.0333387205818626,9,3
RGS5,12.181949,0.03269430416451016,9,4
ADAMTS8,4.992763,0.029632074156749975,9,5
LINC00567,1.0298315,0.02565159582247996,9,6
SLC6A19,1.0509026,0.02563805197593753,9,7
GRIN2B,1.809277,0.02486987415272653,9,8
TGM7,2.1639385,0.02243914927680467,9,9
L1CAM,2.798,0.022410597677437565,9,10
